scenario,method,repetition,seed,truth,estimate,se,ci_low,ci_high
hidden_confounding,naive,60,2086,2000.0,4295.8930251746315,194.2009396624547,3915.25918343622,4676.526866913043
hidden_confounding,linear,60,2086,2000.0,3716.464779437204,199.77369351146015,3324.9083401547423,4108.021218719666
hidden_confounding,hgb,60,2086,2000.0,3569.6733835080213,259.63879955151486,3060.7813363870523,4078.5654306289903
hidden_confounding,naive,61,2087,2000.0,4968.918878238355,189.20380807205444,4598.079414417129,5339.758342059582
hidden_confounding,linear,61,2087,2000.0,4244.978205155669,183.12279728160544,3886.057522483722,4603.898887827615
hidden_confounding,hgb,61,2087,2000.0,4066.444143956499,205.38011360668793,3663.8991212873907,4468.989166625607
hidden_confounding,naive,62,2088,2000.0,4383.819122327006,189.0634664173617,4013.254728148977,4754.383516505035
hidden_confounding,linear,62,2088,2000.0,3962.9975262531793,182.30771110325236,3605.6744124908046,4320.320640015554
hidden_confounding,hgb,62,2088,2000.0,3662.4369694360057,227.5850877634651,3216.370197419614,4108.503741452398
hidden_confounding,naive,63,2089,2000.0,4519.589008496216,188.50546634707956,4150.11829445594,4889.059722536492
hidden_confounding,linear,63,2089,2000.0,3896.267195397033,196.2267949278994,3511.66267733835,4280.8717134557155
hidden_confounding,hgb,63,2089,2000.0,3450.893120164079,246.79762279982037,2967.169779476431,3934.616460851727
hidden_confounding,naive,64,2090,2000.0,4867.237725391966,192.11832841216727,4490.685801704118,5243.789649079814
hidden_confounding,linear,64,2090,2000.0,4350.909440311599,185.87070863234592,3986.6028513922006,4715.216029230996
hidden_confounding,hgb,64,2090,2000.0,3919.3146856448816,238.97568024058484,3450.9223523733353,4387.707018916428
hidden_confounding,naive,65,2091,2000.0,4732.512718555878,188.29362182659,4363.457219775762,5101.568217335994
hidden_confounding,linear,65,2091,2000.0,4295.204660468337,188.20020623670882,3926.332256244388,4664.0770646922865
hidden_confounding,hgb,65,2091,2000.0,4024.5948907385678,211.6136332985664,3609.8321694733777,4439.357612003758
hidden_confounding,naive,66,2092,2000.0,4458.818887852793,180.75693041818678,4104.535304233146,4813.102471472439
hidden_confounding,linear,66,2092,2000.0,4120.3540432623495,181.61463946913054,3764.3893499028536,4476.318736621845
hidden_confounding,hgb,66,2092,2000.0,4040.625129997116,207.18837539065868,3634.535914231425,4446.714345762807
hidden_confounding,naive,67,2093,2000.0,5034.847177989957,185.1523463044826,4671.948579233172,5397.745776746743
hidden_confounding,linear,67,2093,2000.0,4209.425128653869,201.48029672928783,3814.523747064465,4604.326510243273
hidden_confounding,hgb,67,2093,2000.0,3707.543345972019,247.1367413374062,3223.155332950703,4191.931358993335
hidden_confounding,naive,68,2094,2000.0,4810.6388508684195,186.9748243926249,4444.1681950588745,5177.109506677964
hidden_confounding,linear,68,2094,2000.0,4148.826293679361,198.14278021953163,3760.4664444490786,4537.1861429096425
hidden_confounding,hgb,68,2094,2000.0,3868.414216959756,243.99133525580328,3390.1911998583814,4346.637234061131
hidden_confounding,naive,69,2095,2000.0,4899.865220210042,190.37925720565798,4526.721876086953,5273.008564333131
hidden_confounding,linear,69,2095,2000.0,4380.542078233157,192.36304149363107,4003.5105169056396,4757.573639560674
hidden_confounding,hgb,69,2095,2000.0,4040.777653451971,226.23670922996848,3597.353703361233,4484.20160354271
hidden_confounding,naive,70,2096,2000.0,4731.614197247707,180.2673507176008,4378.290189841209,5084.938204654205
hidden_confounding,linear,70,2096,2000.0,4324.928405145915,177.59368724325807,3976.8447781491295,4673.012032142701
hidden_confounding,hgb,70,2096,2000.0,3966.1406680760033,223.81408541092273,3527.4650606705945,4404.816275481412
hidden_confounding,naive,71,2097,2000.0,4610.000833588222,193.59087366076258,4230.562721213128,4989.438945963317
hidden_confounding,linear,71,2097,2000.0,3939.6765153293336,193.68288630062136,3560.058058180116,4319.294972478551
hidden_confounding,hgb,71,2097,2000.0,3690.4179863797053,231.3155089588849,3237.039588820291,4143.79638393912
hidden_confounding,naive,72,2098,2000.0,4811.128585076698,185.50507947011752,4447.538629315268,5174.718540838128
hidden_confounding,linear,72,2098,2000.0,4281.7095634082425,187.12023965658005,3914.9538936813456,4648.465233135139
hidden_confounding,hgb,72,2098,2000.0,4129.09049612084,251.9284772886302,3635.3106806351248,4622.870311606555
hidden_confounding,naive,73,2099,2000.0,5017.735219210923,182.3706030483061,4660.288837236243,5375.181601185603
hidden_confounding,linear,73,2099,2000.0,4495.2518829947885,189.20038629294513,4124.419125860616,4866.084640128961
hidden_confounding,hgb,73,2099,2000.0,4171.283167643221,241.91976455900746,3697.120429107566,4645.445906178875
hidden_confounding,naive,74,2100,2000.0,4543.816347416076,175.81440603441357,4199.220111588625,4888.412583243527
hidden_confounding,linear,74,2100,2000.0,4018.9591505576336,177.2732301037554,3671.503619554273,4366.414681560994
hidden_confounding,hgb,74,2100,2000.0,3761.173135746877,274.5050131085443,3223.1433100541303,4299.202961439624
hidden_confounding,naive,75,2101,2000.0,4561.452626879812,186.37082666679032,4196.165806612903,4926.7394471467205
hidden_confounding,linear,75,2101,2000.0,4078.1455838187508,194.74955797750727,3696.436450182837,4459.854717454665
hidden_confounding,hgb,75,2101,2000.0,3313.3345528120562,289.0112496933997,2746.872503412993,3879.7966022111195
hidden_confounding,naive,76,2102,2000.0,4957.441871125293,178.59233475238563,4607.400895010617,5307.482847239969
hidden_confounding,linear,76,2102,2000.0,4510.334857788398,179.45136262657246,4158.610187040316,4862.05952853648
hidden_confounding,hgb,76,2102,2000.0,4028.1638917238583,219.6072613657252,3597.733659447037,4458.59412400068
hidden_confounding,naive,77,2103,2000.0,4715.135909930192,191.28560437154488,4340.216125361963,5090.05569449842
hidden_confounding,linear,77,2103,2000.0,4241.349512125368,184.53176850573828,3879.667245854121,4603.031778396615
hidden_confounding,hgb,77,2103,2000.0,3633.6042355671816,248.84240426394865,3145.873123209842,4121.335347924521
hidden_confounding,naive,78,2104,2000.0,4785.617386469533,179.84717155422257,4433.1169302232565,5138.117842715809
hidden_confounding,linear,78,2104,2000.0,4166.994295872074,195.4292711227676,3783.9529244714495,4550.035667272698
hidden_confounding,hgb,78,2104,2000.0,3877.8637466266564,209.55367545685792,3467.138542731215,4288.588950522098
hidden_confounding,naive,79,2105,2000.0,4424.476867731119,188.90232495098792,4054.228310827182,4794.725424635055
hidden_confounding,linear,79,2105,2000.0,4150.364869499484,179.79968676944063,3797.95748343138,4502.772255567587
hidden_confounding,hgb,79,2105,2000.0,3862.3668367826276,246.54821790506458,3379.1323296887012,4345.601343876554
hidden_confounding,naive,80,2106,2000.0,4840.240167877502,184.97525700647674,4477.688664144808,5202.791671610196
hidden_confounding,linear,80,2106,2000.0,4156.6027959970725,198.16364685725506,3768.2020481568525,4545.003543837292
hidden_confounding,hgb,80,2106,2000.0,3946.0579442408743,211.99255216574335,3530.552541996017,4361.563346485731
hidden_confounding,naive,81,2107,2000.0,4623.264883133361,183.93223164215897,4262.75770911473,4983.772057151992
hidden_confounding,linear,81,2107,2000.0,4168.913325807109,176.57401556274743,3822.8282553041236,4514.998396310094
hidden_confounding,hgb,81,2107,2000.0,3818.8038798873836,192.85864991530258,3440.8009260533904,4196.806833721376
hidden_confounding,naive,82,2108,2000.0,5048.763350009253,187.86328402550853,4680.551313319256,5416.9753866992505
hidden_confounding,linear,82,2108,2000.0,4214.611197704305,194.53511166363234,3833.3223788435853,4595.900016565024
hidden_confounding,hgb,82,2108,2000.0,4232.818102200622,235.5261562683828,3771.186835914592,4694.449368486652
hidden_confounding,naive,83,2109,2000.0,4868.440872513085,186.13787417011963,4503.610639139651,5233.27110588652
hidden_confounding,linear,83,2109,2000.0,4396.272072411197,190.84224014472986,4022.2212817275263,4770.322863094867
hidden_confounding,hgb,83,2109,2000.0,4107.152362439045,236.54814593847715,3643.5179963996297,4570.78672847846
hidden_confounding,naive,84,2110,2000.0,4710.316252368894,189.22177755878397,4339.441568353678,5081.1909363841105
hidden_confounding,linear,84,2110,2000.0,4220.634995886965,183.78737392971686,3860.41174298472,4580.85824878921
hidden_confounding,hgb,84,2110,2000.0,4078.8244283013073,232.13241181051367,3623.8449011527005,4533.803955449914
hidden_confounding,naive,85,2111,2000.0,4434.08451306431,183.38860751716481,4074.642842330667,4793.526183797953
hidden_confounding,linear,85,2111,2000.0,3919.229569539907,183.18744371321418,3560.182179862007,4278.2769592178065
hidden_confounding,hgb,85,2111,2000.0,3577.5250624953806,234.66058195903014,3117.5903218556814,4037.4598031350797
hidden_confounding,naive,86,2112,2000.0,4843.259539366007,186.56872327340685,4477.584841750129,5208.934236981884
hidden_confounding,linear,86,2112,2000.0,4223.905721866599,188.48593897372749,3854.4732814780937,4593.338162255105
hidden_confounding,hgb,86,2112,2000.0,3875.5715034164,232.14851938577925,3420.5604054202727,4330.582601412527
hidden_confounding,naive,87,2113,2000.0,4808.849986807409,188.66476385042083,4439.0670496605835,5178.632923954234
hidden_confounding,linear,87,2113,2000.0,4266.706651744818,183.71844316914138,3906.618503133301,4626.794800356335
hidden_confounding,hgb,87,2113,2000.0,4136.627233520215,212.4692174296528,3720.1875673580953,4553.066899682334
hidden_confounding,naive,88,2114,2000.0,4732.397222027352,180.2350550878848,4379.136514055098,5085.657929999606
hidden_confounding,linear,88,2114,2000.0,4181.944181278691,185.38077609863768,3818.597860125361,4545.290502432021
hidden_confounding,hgb,88,2114,2000.0,3808.0178771042283,223.1580509802964,3370.6280971828473,4245.407657025609
hidden_confounding,naive,89,2115,2000.0,4581.675403815267,179.76800001812754,4229.330123779737,4934.020683850797
hidden_confounding,linear,89,2115,2000.0,4114.62869294195,180.96292039507583,3759.9413689676016,4469.316016916298
hidden_confounding,hgb,89,2115,2000.0,3550.5798076084975,228.79183359107085,3102.1478137699987,3999.0118014469963
hidden_confounding,naive,90,2116,2000.0,4425.399121456738,187.0427270630451,4058.7953764131694,4792.0028665003065
hidden_confounding,linear,90,2116,2000.0,3846.801599290236,186.56070253077002,3481.142622329927,4212.460576250545
hidden_confounding,hgb,90,2116,2000.0,3428.667371366503,210.20189323785306,3016.6716606203113,3840.663082112695
hidden_confounding,naive,91,2117,2000.0,5049.126195197536,182.08183346483932,4692.24580160645,5406.006588788621
hidden_confounding,linear,91,2117,2000.0,4419.901516814494,182.44544702217675,4062.308440651028,4777.494592977961
hidden_confounding,hgb,91,2117,2000.0,4099.357849654833,230.57693420087998,3647.4270586211087,4551.288640688558
hidden_confounding,naive,92,2118,2000.0,4632.800285504014,184.56736565048084,4271.048248829072,4994.552322178956
hidden_confounding,linear,92,2118,2000.0,4206.084812458843,184.1688073873371,3845.1139499796623,4567.055674938024
hidden_confounding,hgb,92,2118,2000.0,3740.0304280579026,242.32068533790337,3265.081884795612,4214.9789713201935
hidden_confounding,naive,93,2119,2000.0,4648.443549948368,186.9998692404172,4281.9238062371505,5014.963293659585
hidden_confounding,linear,93,2119,2000.0,4106.726297880032,183.33961897329448,3747.3806446923745,4466.071951067689
hidden_confounding,hgb,93,2119,2000.0,3725.4363724857694,223.8986633291698,3286.5949923605967,4164.277752610942
hidden_confounding,naive,94,2120,2000.0,4844.744954167412,187.2306984356638,4477.772785233511,5211.7171231013135
hidden_confounding,linear,94,2120,2000.0,4250.710987363907,192.09454104286635,3874.2056869198896,4627.216287807925
hidden_confounding,hgb,94,2120,2000.0,3753.079582136958,243.03563381268123,3276.7297398641026,4229.429424409813
hidden_confounding,naive,95,2121,2000.0,4665.301828796651,181.21420972044507,4310.1219777445785,5020.481679848723
hidden_confounding,linear,95,2121,2000.0,3989.3619177110586,194.29442044602467,3608.5448536368503,4370.178981785267
hidden_confounding,hgb,95,2121,2000.0,3809.5531257190223,248.2202709240783,3323.0413947078287,4296.064856730216
hidden_confounding,naive,96,2122,2000.0,4823.954991856447,192.42651476803675,4446.799022911095,5201.1109608018
hidden_confounding,linear,96,2122,2000.0,4091.473968851103,191.26114737202363,3716.602120001937,4466.345817700269
hidden_confounding,hgb,96,2122,2000.0,3926.7464229722696,245.21811810009223,3446.118911496089,4407.37393444845
hidden_confounding,naive,97,2123,2000.0,4856.528946273079,187.3329862013564,4489.35629331842,5223.7015992277375
hidden_confounding,linear,97,2123,2000.0,4316.189213085521,187.7472186558801,3948.204664519996,4684.173761651046
hidden_confounding,hgb,97,2123,2000.0,3964.550417711508,218.66950821451147,3535.958181611066,4393.14265381195
hidden_confounding,naive,98,2124,2000.0,4381.234613435627,189.199337867888,4010.403911214566,4752.065315656687
hidden_confounding,linear,98,2124,2000.0,3879.103248260979,189.3884554264453,3507.901875625146,4250.304620896812
hidden_confounding,hgb,98,2124,2000.0,3607.690010314348,228.7301627000546,3159.378891422241,4056.001129206455
hidden_confounding,naive,99,2125,2000.0,4500.024675763601,188.4202407295994,4130.721003933587,4869.328347593616
hidden_confounding,linear,99,2125,2000.0,3981.951624694399,200.0434023534967,3589.8665560815452,4374.036693307253
hidden_confounding,hgb,99,2125,2000.0,3594.681375647365,244.31552083651135,3115.8229548078025,4073.539796486927
